,route,name,type,departure_time,arrival_time,duration,price,seats_available,rating
405,Thiruvananthapuram to Kozhikode,Galaxy Tours,2+1 Air Suspension A/C Seater / Sleeper,21:00,06:00,09h 00m,INR 650,22 Seats available,3.8
406,Thiruvananthapuram to Kozhikode,Galaxy Tours,A/C Semi Sleeper (2+2),21:00,06:00,09h 00m,INR 700,19 Seats available,2.7
407,Thiruvananthapuram to Kozhikode,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),19:30,04:30,09h 00m,INR 762,27 Seats available,1.9
408,Bangalore to Kannur,KSRTC (Kerala) - 136,Swift Deluxe Non AC Air Bus (2+2),20:30,04:25,07h 55m,INR 568,5 Seats available,3.4
409,Bangalore to Kannur,KSRTC (Kerala) - 101,Swift Deluxe Non AC Air Bus (2+2),21:16,04:05,06h 49m,INR 548,3 Seats available,4.0
410,Bangalore to Kannur,KSRTC (Kerala) - 98,Swift Deluxe Non AC Air Bus (2+2),21:30,05:45,08h 15m,INR 579,4 Seats available,3.1
411,Bangalore to Kannur,MMK Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,INR 1100,4 Seats available,4.6
412,Bangalore to Kannur,NS Transports,A/C Sleeper (2+1),22:15,05:35,07h 20m,1100,3 Seats available,4.5
413,Bangalore to Kannur,Kalpaka Travels,A/C Sleeper (2+1),22:10,05:00,06h 50m,INR 1000,5 Seats available,4.4
414,Bangalore to Kannur,AdSAAM BUS,Bharat Benz A/C Sleeper (2+1),20:10,04:45,08h 35m,924,5 Seats available,4.6
415,Bangalore to Kannur,GOLDEN TRAVEL AGENCIES,NON A/C Sleeper (2+1),22:30,04:45,06h 15m,INR 799,1 Seat available,4.2
416,Bangalore to Kannur,NS Transports,Non A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,INR 800,2 Seats available,3.9
417,Bangalore to Kannur,GOLDEN TRAVEL AGENCIES,A/C Sleeper (2+1),21:45,05:25,07h 40m,INR 1099,1 Seat available,4.0
418,Bangalore to Kannur,AdKalpaka Travels,NON A/C Semi Sleeper (2+2),21:30,05:45,08h 15m,INR 700,18 Seats available,4.0
419,Bangalore to Kannur,Ashoka Travel and Logistics,A/C Semi Sleeper (2+2),22:30,05:45,07h 15m,800,8 Seats available,3.9
420,Bangalore to Kannur,GOLDEN TRAVEL AGENCIES,Non AC Seater (2+2),22:15,05:00,06h 45m,INR 749,10 Seats available,3.9
421,Bangalore to Kannur,NS Transports,NON A/C Sleeper (2+1),22:45,05:20,06h 35m,INR 899,1 Seat available,4.2
422,Bangalore to Kannur,Sugama Tourist,A/C Sleeper (2+1),22:00,05:30,07h 30m,INR 850,3 Seats available,3.8
423,Bangalore to Kannur,P K Travels,NON A/C Semi Sleeper (2+2),21:45,05:00,07h 15m,INR 799,13 Seats available,4.1
424,Bangalore to Kannur,Kalpaka Travels,NON A/C Seater/ Sleeper (2+1),21:45,05:20,07h 35m,INR 700,4 Seats available,4.0
425,Bangalore to Kannur,Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),22:00,05:30,07h 30m,700,17 Seats available,3.5
426,Bangalore to Kannur,National travels and logistics,Non A/C Seater / Sleeper (2+1),22:40,05:45,07h 05m,649,1 Seat available,3.5
427,Bangalore to Kannur,Arya Travels,A/C Sleeper (2+1),19:45,05:10,09h 25m,INR 945,5 Seats available,3.1
428,Bangalore to Kannur,Kalpaka Travels,NON A/C Seater/ Sleeper (2+1),22:00,05:00,07h 00m,INR 800,1 Seat available,4.0
429,Bangalore to Kannur,Bharathi Travels,A/C Sleeper (2+1),23:59,08:30,08h 31m,INR 990,7 Seats available,3.0
430,Kozhikode to Kottayam,KSRTC (Kerala) - 726,Super Fast Non AC Seater (2+3),17:00,00:05,07h 05m,INR 332,48 Seats available,2.8
431,Kozhikode to Kottayam,KSRTC (Kerala) - 1862,Low Floor AC Seater 2+2,17:30,00:25,06h 55m,INR 475,20 Seats available,2.7
432,Kozhikode to Kottayam,KSRTC (Kerala) - 48,Swift Deluxe Non AC Air Bus (2+2),19:00,00:40,05h 40m,INR 381,18 Seats available,2.4
433,Kozhikode to Kottayam,KSRTC (Kerala) - 2372,Low Floor AC Seater 2+2,19:30,01:10,05h 40m,INR 475,12 Seats available,2.8
434,Kozhikode to Kottayam,KSRTC (Kerala) - 2206,Super Deluxe Non AC Seater Air Bus (2+2),20:34,02:24,05h 50m,INR 381,16 Seats available,2.8
435,Kozhikode to Kottayam,KSRTC (Kerala) - 1880,Low Floor AC Seater 2+2,21:30,04:05,06h 35m,INR 475,23 Seats available,2.8
436,Kozhikode to Kottayam,KSRTC (Kerala) - 344,Super Fast Non AC Seater (2+3),21:45,04:25,06h 40m,INR 332,43 Seats available,2.8
437,Kozhikode to Kottayam,KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),21:50,03:45,05h 55m,INR 381,3 Seats available,2.8
438,Kozhikode to Kottayam,KSRTC (Kerala) - 560,Super Deluxe Non AC Seater Air Bus (2+2),22:10,04:30,06h 20m,INR 381,30 Seats available,3.2
439,Kozhikode to Kottayam,KSRTC (Kerala) - 1200,Super Deluxe Non AC Seater Air Bus (2+2),22:35,04:25,05h 50m,INR 381,14 Seats available,2.8
440,Kozhikode to Kottayam,KSRTC (Kerala) - 1704,Super Fast Non AC Seater (2+3),22:40,05:41,07h 01m,INR 341,35 Seats available,2.8
441,Kozhikode to Kottayam,KSRTC (Kerala) - 582,Super Deluxe Non AC Seater Air Bus (2+2),22:40,05:15,06h 35m,INR 370,21 Seats available,2.8
442,Kozhikode to Kottayam,KSRTC (Kerala) - 128,Super Deluxe Non AC Seater Air Bus (2+2),22:55,04:10,05h 15m,INR 381,25 Seats available,2.8
443,Kozhikode to Kottayam,KSRTC (Kerala) - 543,Super Deluxe Non AC Seater Air Bus (2+2),23:20,06:30,07h 10m,INR 386,14 Seats available,2.8
444,Kozhikode to Kottayam,KSRTC (Kerala) - 673,Super Fast Non AC Seater (2+3),23:25,05:55,06h 30m,INR 332,36 Seats available,2.2
445,Kozhikode to Kottayam,KSRTC (Kerala) - 1843,Low Floor AC Seater 2+2,23:30,05:50,06h 20m,INR 475,14 Seats available,4.2
446,Kozhikode to Kottayam,KSRTC (Kerala) - 1963,Super Fast Non AC Seater (2+3),23:45,06:00,06h 15m,INR 332,43 Seats available,2.8
447,Kozhikode to Kottayam,KSRTC (Kerala) - 505,Super Deluxe Non AC Seater Air Bus (2+2),23:59,04:45,04h 46m,INR 381,9 Seats available,2.3
448,Kozhikode to Kottayam,Sonia Travels,A/C Seater/Sleeper (2+1),23:30,06:25,06h 55m,INR 800,7 Seats available,4.3
449,Kozhikode to Kottayam,A1 Travels,A/C Seater / Sleeper (2+1),20:05,03:00,06h 55m,INR 700,15 Seats available,4.0
450,Kozhikode to Kottayam,EMERALD TRAVELS,A/C Sleeper (2+1),21:55,03:30,05h 35m,INR 1100,11 Seats available,3.2
451,Kannur to Bangalore,KSRTC (Kerala) - 100,Swift Deluxe Non AC Air Bus (2+2),19:03,02:21,07h 18m,INR 548,27 Seats available,4.9
452,Kannur to Bangalore,KSRTC (Kerala) - 1766,Super Deluxe Non AC Seater Air Bus (2+2),20:16,04:41,08h 25m,INR 568,20 Seats available,4.4
453,Kannur to Bangalore,KSRTC (Kerala) - 133,Swift Deluxe Non AC Air Bus (2+2),21:00,05:15,08h 15m,INR 568,16 Seats available,4.0
454,Kannur to Bangalore,KSRTC (Kerala) - 99,Swift Deluxe Non AC Air Bus (2+2),21:30,06:00,08h 30m,INR 579,11 Seats available,3.3
455,Kannur to Bangalore,MMK Travels,A/C Sleeper (2+1),21:30,06:00,08h 30m,INR 900,16 Seats available,4.6
456,Kannur to Bangalore,NS Transports,A/C Sleeper (2+1),21:15,05:30,08h 15m,INR 899,16 Seats available,4.5
457,Kannur to Bangalore,Ashoka Travel and Logistics,A/C Sleeper (2+1),21:15,05:30,08h 15m,INR 1000,11 Seats available,4.5
458,Kannur to Bangalore,NS Transports,NON A/C Sleeper (2+1),21:45,05:45,08h 00m,INR 749,10 Seats available,4.2
459,Kannur to Bangalore,Kalpaka Travels 1,A/C Sleeper (2+1),21:45,05:00,07h 15m,INR 1100,12 Seats available,4.2
460,Kannur to Bangalore,NS Transports,Non A/C Seater / Sleeper (2+1),20:30,05:20,08h 50m,INR 649,15 Seats available,4.1
461,Kannur to Bangalore,Golden Travels,NON A/C Sleeper (2+1),21:30,05:00,07h 30m,INR 799,15 Seats available,No rating
462,Kannur to Bangalore,Golden Travels,NON A/C Semi Sleeper (2+2),21:15,05:00,07h 45m,INR 719,25 Seats available,No rating
463,Kannur to Bangalore,Golden Travels,A/C Sleeper (2+1),21:45,05:10,07h 25m,INR 899,11 Seats available,No rating
464,Kannur to Bangalore,Ashoka Travel and Logistics,A/C Semi Sleeper (2+2),21:00,05:15,08h 15m,INR 900,26 Seats available,4.1
465,Kannur to Bangalore,Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),21:30,05:00,07h 30m,INR 800,23 Seats available,4.1
466,Kannur to Bangalore,Sugama Tourist,A/C Sleeper (2+1),22:00,05:30,07h 30m,INR 800,19 Seats available,3.8
467,Kannur to Bangalore,P K Travels,A/C Seater / Sleeper (2+1),20:45,05:00,08h 15m,INR 750,24 Seats available,3.5
468,Kannur to Bangalore,Arya Travels,A/C Sleeper (2+1),21:25,05:30,08h 05m,INR 845,15 Seats available,3.2
469,Kannur to Bangalore,P K Travels,NON A/C Semi Sleeper (2+2),20:30,06:15,09h 45m,INR 650,23 Seats available,3.8
470,Kannur to Bangalore,SAAM BUS,Bharat Benz A/C Sleeper (2+1),21:40,06:00,08h 20m,739,17 Seats available,3.8
471,Kannur to Bangalore,National travels and logistics,Non A/C Seater / Sleeper (2+1),21:15,05:30,08h 15m,445,24 Seats available,3.2
472,Kannur to Bangalore,Kalpaka Travels 1,NON A/C Semi Sleeper (2+2),20:45,05:00,08h 15m,INR 800,27 Seats available,3.4
473,Kannur to Bangalore,Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:15,05:00,07h 45m,INR 800,22 Seats available,3.1
474,Kannur to Bangalore,Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:30,05:00,07h 30m,INR 800,23 Seats available,3.0
475,Kannur to Bangalore,Arya Travels,A/C Semi Sleeper (2+2),21:25,05:30,08h 05m,INR 645,17 Seats available,3.6
476,Kannur to Bangalore,Bharathi Travels,A/C Sleeper (2+1),20:00,03:30,07h 30m,INR 790,20 Seats available,3.0
477,Kottayam to Kozhikode,KSRTC (Kerala) - 1877,Low Floor AC Seater 2+2,16:30,23:20,06h 50m,INR 475,14 Seats available,3.3
478,Kottayam to Kozhikode,KSRTC (Kerala) - 1962,Super Fast Non AC Seater (2+3),17:00,23:59,06h 59m,INR 332,42 Seats available,3.3
479,Kottayam to Kozhikode,KSRTC (Kerala) - 542,Super Deluxe Non AC Seater Air Bus (2+2),17:30,01:00,07h 30m,INR 386,8 Seats available,3.3
480,Kottayam to Kozhikode,KSRTC (Kerala) - 1703,Super Fast Non AC Seater (2+3),17:40,01:25,07h 45m,INR 341,43 Seats available,3.3
481,Kottayam to Kozhikode,KSRTC (Kerala) - 561,Super Deluxe Non AC Seater Air Bus (2+2),18:00,00:50,06h 50m,INR 360,25 Seats available,3.3
482,Kottayam to Kozhikode,KSRTC (Kerala) - 125,Super Deluxe Non AC Seater Air Bus (2+2),18:05,23:35,05h 30m,INR 381,31 Seats available,3.3
483,Kottayam to Kozhikode,KSRTC (Kerala) - 2131,Super Deluxe Non AC Seater Air Bus (2+2),18:30,01:50,07h 20m,INR 370,20 Seats available,3.3
484,Kottayam to Kozhikode,KSRTC (Kerala) - 475,Super Deluxe Non AC Seater Air Bus (2+2),18:45,00:35,05h 50m,INR 381,31 Seats available,3.3
485,Kottayam to Kozhikode,KSRTC (Kerala) - 2388,Low Floor AC Seater 2+2,18:50,01:30,06h 40m,INR 475,21 Seats available,3.3
486,Kottayam to Kozhikode,KSRTC (Kerala) - 1377,AC MULTI AXLE,19:05,01:10,06h 05m,INR 606,26 Seats available,1.8
487,Kottayam to Kozhikode,KSRTC (Kerala) - 1106,SWIFT-HYBRID NON AC SEATER CUM SLEEPER,19:40,02:50,07h 10m,INR 381,19 Seats available,3.3
488,Kottayam to Kozhikode,KSRTC (Kerala) - 559,Super Deluxe Non AC Seater Air Bus (2+2),19:46,02:10,06h 24m,INR 381,25 Seats available,3.3
489,Kottayam to Kozhikode,KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),20:10,03:30,07h 20m,INR 355,32 Seats available,3.3
490,Kottayam to Kozhikode,KSRTC (Kerala) - 2071,Super Deluxe Non AC Seater Air Bus (2+2),20:30,02:30,06h 00m,INR 350,16 Seats available,3.3
491,Kottayam to Kozhikode,KSRTC (Kerala) - 1842,Low Floor AC Seater 2+2,20:55,03:10,06h 15m,INR 475,25 Seats available,3.3
492,Kottayam to Kozhikode,KSRTC (Kerala) - 852,Super Fast Non AC Seater (2+3),21:00,03:30,06h 30m,INR 332,46 Seats available,3.3
493,Kottayam to Kozhikode,KSRTC (Kerala) - 377,AC MULTI AXLE,21:14,02:49,05h 35m,INR 606,30 Seats available,3.3
494,Kottayam to Kozhikode,KSRTC (Kerala) - 847,Super Fast Non AC Seater (2+3),21:15,03:45,06h 30m,INR 332,51 Seats available,3.3
495,Kottayam to Kozhikode,KSRTC (Kerala) - 862,Super Fast Non AC Seater (2+3),21:20,04:40,07h 20m,INR 332,43 Seats available,3.3
496,Kottayam to Kozhikode,KSRTC (Kerala) - 523,Super Deluxe Non AC Seater Air Bus (2+2),21:30,02:20,04h 50m,INR 381,19 Seats available,2.0
497,Kottayam to Kozhikode,KSRTC (Kerala) - 91,Swift Deluxe Non AC Air Bus (2+2),21:35,03:25,05h 50m,INR 381,7 Seats available,3.3
498,Kottayam to Kozhikode,KSRTC (Kerala) - 672,Super Fast Non AC Seater (2+3),21:50,04:15,06h 25m,INR 332,42 Seats available,3.1
499,Kottayam to Kozhikode,KSRTC (Kerala) - 49,Swift Deluxe Non AC Air Bus (2+2),22:20,04:20,06h 00m,INR 381,10 Seats available,4.5
500,Kottayam to Kozhikode,KSRTC (Kerala) - 2364,Low Floor AC Seater 2+2,22:40,05:10,06h 30m,INR 475,25 Seats available,3.3
501,Kottayam to Kozhikode,KSRTC (Kerala) - 507,Super Deluxe Non AC Seater Air Bus (2+2),22:50,03:35,04h 45m,INR 381,4 Seats available,3.3
502,Kottayam to Kozhikode,KSRTC (Kerala) - 2690,Super Fast Non AC Seater (2+3),23:06,05:30,06h 24m,INR 332,40 Seats available,3.3
503,Kottayam to Kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),23:59,07:00,07h 01m,INR 650,34 Seats available,1.9
504,Kottayam to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),18:10,02:14,08h 04m,INR 750,33 Seats available,3.8
505,Kottayam to Kozhikode,Ubc travels,A/C Seater/Sleeper (2+1),18:00,03:00,09h 00m,INR 900,31 Seats available,3.8
506,Kottayam to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),18:15,01:25,07h 10m,INR 900,11 Seats available,3.2
507,Kottayam to Kozhikode,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),23:00,04:30,05h 30m,INR 762,33 Seats available,2.1
508,Thrissur to Kozhikode,KSRTC (Kerala) - 765,Super Fast Non AC Seater (2+3),19:00,22:20,03h 20m,INR 181,48 Seats available,2.8
509,Thrissur to Kozhikode,KSRTC (Kerala) - 723,Super Fast Non AC Seater (2+3),19:15,22:45,03h 30m,INR 181,43 Seats available,2.8
510,Thrissur to Kozhikode,KSRTC (Kerala) - 549,Super Deluxe Non AC Seater Air Bus (2+2),19:30,22:15,02h 45m,INR 216,8 Seats available,2.8
511,Thrissur to Kozhikode,KSRTC (Kerala) - 2572,Super Fast Non AC Seater (2+3),19:40,23:50,04h 10m,INR 174,40 Seats available,2.8
512,Thrissur to Kozhikode,KSRTC (Kerala) - 2517,Swift Deluxe Non AC Air Bus (2+2),20:26,23:16,02h 50m,INR 216,11 Seats available,2.8
513,Thrissur to Kozhikode,KSRTC (Kerala) - 2569,Super Fast Non AC Seater (2+3),20:35,00:35,04h 00m,INR 174,41 Seats available,2.8
514,Thrissur to Kozhikode,KSRTC (Kerala) - 125,Super Deluxe Non AC Seater Air Bus (2+2),20:40,23:35,02h 55m,INR 216,29 Seats available,2.8
515,Thrissur to Kozhikode,KSRTC (Kerala) - 1962,Super Fast Non AC Seater (2+3),20:45,23:59,03h 14m,INR 181,39 Seats available,2.8
516,Thrissur to Kozhikode,KSRTC (Kerala) - 561,Super Deluxe Non AC Seater Air Bus (2+2),21:35,00:50,03h 15m,INR 201,22 Seats available,2.8
517,Thrissur to Kozhikode,KSRTC (Kerala) - 475,Super Deluxe Non AC Seater Air Bus (2+2),21:40,00:35,02h 55m,INR 216,26 Seats available,2.8
518,Thrissur to Kozhikode,KSRTC (Kerala) - 542,Super Deluxe Non AC Seater Air Bus (2+2),21:50,01:00,03h 10m,INR 201,3 Seats available,2.8
519,Thrissur to Kozhikode,KSRTC (Kerala) - 594,Super Deluxe Non AC Seater Air Bus (2+2),21:55,01:25,03h 30m,INR 201,7 Seats available,2.8
520,Thrissur to Kozhikode,KSRTC (Kerala) - 819,Super Fast Non AC Seater (2+3),22:05,01:45,03h 40m,INR 181,44 Seats available,2.8
521,Thrissur to Kozhikode,KSRTC (Kerala) - 1955,Super Fast Non AC Seater (2+3),22:20,01:35,03h 15m,INR 181,24 Seats available,2.8
522,Thrissur to Kozhikode,KSRTC (Kerala) - 2131,Super Deluxe Non AC Seater Air Bus (2+2),22:35,01:50,03h 15m,INR 201,11 Seats available,2.8
523,Thrissur to Kozhikode,KSRTC (Kerala) - 515,Super Deluxe Non AC Seater Air Bus (2+2),22:55,01:25,02h 30m,INR 216,25 Seats available,2.8
524,Thrissur to Kozhikode,KSRTC (Kerala) - 811,Super Fast Non AC Seater (2+3),23:00,02:20,03h 20m,INR 181,49 Seats available,2.8
525,Thrissur to Kozhikode,KSRTC (Kerala) - 570,Super Deluxe Non AC Seater Air Bus (2+2),23:05,01:45,02h 40m,INR 216,27 Seats available,2.8
526,Thrissur to Kozhikode,KSRTC (Kerala) - 559,Super Deluxe Non AC Seater Air Bus (2+2),23:10,02:10,03h 00m,INR 216,22 Seats available,2.8
527,Thrissur to Kozhikode,KSRTC (Kerala) - 312,Super Fast Non AC Seater (2+3),23:15,02:45,03h 30m,INR 181,47 Seats available,2.8
528,Thrissur to Kozhikode,KSRTC (Kerala) - 585,Super Deluxe Non AC Seater Air Bus (2+2),23:30,02:55,03h 25m,INR 201,26 Seats available,2.8
529,Thrissur to Kozhikode,KSRTC (Kerala) - 915,SUPER DELUXE AIR BUS,23:45,03:10,03h 25m,INR 174,18 Seats available,2.8
530,Thrissur to Kozhikode,KSRTC (Kerala) - 352,Super Fast Non AC Seater (2+3),23:45,03:10,03h 25m,INR 181,40 Seats available,2.8
531,Thrissur to Kozhikode,UFO Bus,A/C Semi Sleeper (2+2),23:55,06:40,06h 45m,499,2 Seats available,4.0
532,Thrissur to Kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),23:59,03:35,03h 36m,INR 499,14 Seats available,4.0
533,Thrissur to Kozhikode,Sheraton Tours and Travels,A/C Seater/Sleeper (2+1),22:27,01:45,03h 18m,580,18 Seats available,4.0
534,Thrissur to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:31,01:25,02h 54m,INR 900,9 Seats available,3.2
535,Thrissur to Kozhikode,Adrin Travels,A/C Seater/Sleeper (2+1),23:05,02:00,02h 55m,INR 800,26 Seats available,4.0
536,Thrissur to Kozhikode,Ubc travels,A/C Seater/Sleeper (2+1),23:20,03:00,03h 40m,INR 900,48 Seats available,3.8
537,Thrissur to Kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),23:20,02:15,02h 55m,549,19 Seats available,4.0
538,Thrissur to Kozhikode,Surya Connect,Volvo A/C Semi Sleeper (2+2),23:20,02:10,02h 50m,INR 630,26 Seats available,4.3
539,Thrissur to Kozhikode,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:30,02:20,02h 50m,INR 667,19 Seats available,4.0
540,Thrissur to Kozhikode,UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:40,02:45,03h 05m,630,30 Seats available,4.0
541,Thrissur to Kozhikode,Cochin Express,A/C Sleeper (2+1),23:40,02:30,02h 50m,INR 900,7 Seats available,4.0
542,Thrissur to Kozhikode,Kalpaka Travels 1,A/C Sleeper (2+1),23:40,02:30,02h 50m,INR 800,1 Seat available,4.0
543,Thrissur to Kozhikode,Madhavi Travels,A/C Sleeper (2+1),23:45,02:35,02h 50m,INR 899,32 Seats available,4.0
544,Thrissur to Kozhikode,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),23:47,03:55,04h 08m,849,14 Seats available,4.0
545,Thrissur to Kozhikode,Madhavi Travels,A/C Sleeper (2+1),23:55,02:45,02h 50m,929,8 Seats available,4.0
546,Thrissur to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:55,03:50,03h 55m,INR 950,18 Seats available,3.2
547,Thrissur to Kozhikode,Kalpaka Travels 1,A/C Semi Sleeper (2+2),23:55,03:00,03h 05m,INR 600,16 Seats available,4.0
548,Thrissur to Kozhikode,UFO Bus,A/C Seater Push Back (2+2),23:55,02:40,02h 45m,620,40 Seats available,4.0
549,Thrissur to Kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),23:59,03:35,03h 36m,INR 649,33 Seats available,4.0
550,Thrissur to Kozhikode,Arya Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:59,03:16,03h 17m,INR 645,31 Seats available,3.1
551,Thrissur to Kozhikode,Arya Travels,Volvo A/C Semi Sleeper (2+2),23:59,03:30,03h 31m,INR 545,19 Seats available,3.1
552,Thrissur to Kozhikode,Arya Travels,A/C Sleeper (2+1),23:59,03:15,03h 16m,INR 899,23 Seats available,3.1
553,Thrissur to Kozhikode,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),02:30,04:30,02h 00m,INR 762,34 Seats available,3.1
554,Thrissur to Kozhikode,Galaxy Tours,2+1 Air Suspension A/C Seater / Sleeper,02:45,06:00,03h 15m,INR 650,27 Seats available,2.8
555,Thrissur to Kozhikode,Galaxy Tours,A/C Semi Sleeper (2+2),02:45,06:00,03h 15m,INR 700,19 Seats available,2.8
556,Kozhikode to Kalpetta (kerala),KSRTC (Kerala) - 898,Super Fast Non AC Seater (2+3),16:30,18:30,02h 00m,INR 108,40 Seats available,4.0
557,Kozhikode to Kalpetta (kerala),KSRTC (Kerala) - 1130,Super Deluxe Non AC Seater Air Bus (2+2),20:45,22:45,02h 00m,INR 145,35 Seats available,4.0
558,Kozhikode to Kalpetta (kerala),KSRTC (Kerala) - 549,Super Deluxe Non AC Seater Air Bus (2+2),22:15,00:50,02h 35m,INR 145,11 Seats available,4.0
559,Kozhikode to Kalpetta (kerala),KSRTC (Kerala) - 833,Super Fast Non AC Seater (2+3),22:15,00:30,02h 15m,INR 111,47 Seats available,4.0
560,Kozhikode to Kalpetta (kerala),KSRTC (Kerala) - 719,Super Fast Non AC Seater (2+3),23:00,01:00,02h 00m,INR 111,41 Seats available,4.0
561,Kozhikode to Kalpetta (kerala),KSRTC (Kerala) - 96,Swift Deluxe Non AC Air Bus (2+2),23:05,00:30,01h 25m,INR 145,11 Seats available,4.0
562,Kozhikode to Kalpetta (kerala),KSRTC (Kerala) - 757,Super Fast Non AC Seater (2+3),23:20,01:20,02h 00m,INR 111,44 Seats available,4.0
563,Kozhikode to Kalpetta (kerala),KSRTC (Kerala) - 170,Swift Deluxe Non AC Air Bus (2+2),23:50,01:30,01h 40m,INR 145,6 Seats available,4.0
564,Coimbatore to Ooty,KSRTC (Kerala) - 966,SUPER DELUXE AIR BUS,19:00,21:30,02h 30m,INR 103,29 Seats available,3.7
565,Coimbatore to Ooty,KSRTC (Kerala) - 808,Super Fast Non AC Seater (2+3),21:00,00:25,03h 25m,INR 103,10 Seats available,4.5
566,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 48,Swift Deluxe Non AC Air Bus (2+2),17:10,19:00,01h 50m,INR 145,24 Seats available,3.8
567,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 567,Super Deluxe Non AC Seater Air Bus (2+2),18:01,20:40,02h 39m,INR 129,16 Seats available,3.4
568,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 2206,Super Deluxe Non AC Seater Air Bus (2+2),18:40,20:34,01h 54m,INR 134,23 Seats available,3.4
569,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),18:55,21:25,02h 30m,INR 145,20 Seats available,3.4
570,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 815,Super Fast Non AC Seater (2+3),19:20,21:10,01h 50m,INR 111,42 Seats available,3.4
571,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 1193,Super Fast Non AC Seater (2+3),19:35,21:35,02h 00m,INR 108,46 Seats available,3.4
572,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),20:05,21:50,01h 45m,INR 145,22 Seats available,3.4
573,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 781,Super Fast Non AC Seater (2+3),20:20,22:45,02h 25m,INR 111,41 Seats available,3.4
574,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 409,Super Deluxe Non AC Seater Air Bus (2+2),20:30,22:15,01h 45m,INR 145,29 Seats available,3.4
575,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 582,Super Deluxe Non AC Seater Air Bus (2+2),20:30,22:40,02h 10m,INR 129,25 Seats available,3.4
576,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 560,Super Deluxe Non AC Seater Air Bus (2+2),20:35,22:10,01h 35m,INR 134,30 Seats available,3.4
577,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 1200,Super Deluxe Non AC Seater Air Bus (2+2),20:41,22:35,01h 54m,INR 134,21 Seats available,3.4
578,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 798,Super Fast Non AC Seater (2+3),20:50,23:00,02h 10m,INR 111,41 Seats available,3.4
579,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 370,AC MULTI AXLE,20:55,22:20,01h 25m,INR 227,10 Seats available,3.4
580,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 673,Super Fast Non AC Seater (2+3),21:10,23:25,02h 15m,INR 111,40 Seats available,3.4
581,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 586,Super Deluxe Non AC Seater Air Bus (2+2),21:15,22:50,01h 35m,INR 129,31 Seats available,3.4
582,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 345,Super Fast Non AC Seater (2+3),21:51,23:55,02h 04m,INR 108,44 Seats available,3.4
583,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 407,Super Deluxe Non AC Seater Air Bus (2+2),22:00,23:25,01h 25m,INR 145,21 Seats available,3.4
584,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 793,Super Fast Non AC Seater (2+3),22:05,00:00,01h 55m,INR 111,45 Seats available,3.4
585,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 505,Super Deluxe Non AC Seater Air Bus (2+2),22:25,23:59,01h 34m,INR 145,14 Seats available,3.0
